hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,6784.0,3964.0,1245.0,37.0
86,6065.0,2467.0,652.0,16.0
87,9567.0,231.0,41.0,1.0
110,6070.0,281.0,48.0,1.0
132,8453.0,859.0,162.0,6.0
134,5.0,0.0,0.0,0.0
135,7009.0,1943.0,463.0,5.0
136,9433.0,3296.0,795.0,21.0
137,5749.0,3285.0,973.0,23.0
138,2357.0,1655.0,588.0,10.0
139,7192.0,384.0,63.0,1.0
140,7582.0,536.0,105.0,2.0
141,820.0,0.0,0.0,0.0
142,14143.0,1563.0,354.0,10.0
143,50.0,0.0,0.0,0.0
144,3120.0,206.0,39.0,0.0
145,231.0,548.0,391.0,10.0
146,8190.0,5345.0,1718.0,57.0
147,1891.0,38.0,6.0,0.0
148,5039.0,517.0,94.0,5.0
149,5340.0,9.0,1.0,0.0
150,3596.0,456.0,101.0,2.0
188,58401.0,22709.0,5897.0,153.0
189,75641.0,8895.0,1782.0,42.0
190,96065.0,39638.0,10601.0,271.0
191,70824.0,16494.0,3877.0,90.0
192,89158.0,31354.0,7884.0,199.0
193,121317.0,17482.0,3744.0,97.0
194,405.0,0.0,0.0,0.0
195,100488.0,32562.0,8108.0,232.0
196,59994.0,19563.0,4770.0,128.0
296,3550.0,2070.0,625.0,20.0
297,2048.0,482.0,103.0,2.0
344,5089.0,900.0,211.0,5.0
345,1194.0,1689.0,826.0,21.0
346,1959.0,17.0,9.0,0.0
347,4896.0,526.0,106.0,2.0
348,1418.0,0.0,2.0,0.0
349,598.0,1352.0,1004.0,26.0
350,2863.0,1261.0,356.0,10.0
351,4214.0,1271.0,310.0,5.0
352,2002.0,68.0,15.0,0.0
353,5643.0,241.0,49.0,2.0
366,6197.0,235.0,32.0,1.0
367,2479.0,1308.0,354.0,9.0
368,3294.0,852.0,211.0,3.0
369,2220.0,0.0,0.0,0.0
370,3731.0,1068.0,239.0,12.0
371,3359.0,1607.0,418.0,16.0
372,2765.0,0.0,0.0,0.0
373,5358.0,3305.0,1016.0,21.0
374,390.0,0.0,0.0,0.0
375,1206.0,132.0,22.0,0.0
376,2005.0,0.0,0.0,0.0
377,7335.0,600.0,122.0,3.0
378,1845.0,0.0,0.0,0.0
379,854.0,606.0,232.0,3.0
460,8654.0,1304.0,279.0,8.0
461,3944.0,69.0,12.0,0.0
462,11123.0,1922.0,422.0,8.0
463,4148.0,819.0,151.0,2.0
473,4784.0,101.0,20.0,0.0
474,5370.0,168.0,32.0,0.0
475,7593.0,667.0,132.0,3.0
476,655.0,0.0,0.0,0.0
477,2521.0,301.0,61.0,2.0
478,4826.0,67.0,12.0,0.0
479,175.0,0.0,0.0,0.0
480,4121.0,2103.0,616.0,10.0
580,11443.0,4464.0,1124.0,34.0
581,994.0,1.0,0.0,0.0
582,6685.0,2032.0,539.0,14.0
583,5254.0,906.0,191.0,4.0
584,7471.0,1168.0,240.0,11.0
644,8771.0,677.0,142.0,5.0
645,5935.0,2942.0,810.0,23.0
646,6290.0,880.0,174.0,6.0
735,6769.0,968.0,204.0,4.0
736,115.0,0.0,0.0,0.0
737,14582.0,5120.0,1270.0,43.0
990,11475.0,1577.0,322.0,1.0
991,11229.0,3471.0,881.0,14.0
992,18226.0,2843.0,611.0,15.0
993,9051.0,2844.0,676.0,19.0
994,12411.0,4192.0,1062.0,30.0
995,17661.0,3381.0,741.0,22.0
996,14257.0,1445.0,287.0,11.0
997,4855.0,518.0,110.0,2.0
