hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,11821.0,174.0,34.0,1.0
86,9095.0,83.0,22.0,0.0
87,9833.0,6.0,1.0,0.0
110,6390.0,8.0,2.0,0.0
132,9456.0,21.0,3.0,0.0
134,5.0,0.0,0.0,0.0
135,9352.0,57.0,11.0,0.0
136,13418.0,107.0,20.0,0.0
137,9887.0,116.0,25.0,2.0
138,4514.0,85.0,11.0,0.0
139,7631.0,7.0,2.0,0.0
140,8203.0,15.0,7.0,0.0
141,820.0,0.0,0.0,0.0
142,16009.0,51.0,10.0,0.0
143,50.0,0.0,0.0,0.0
144,3358.0,6.0,1.0,0.0
145,1104.0,69.0,7.0,0.0
146,15029.0,239.0,41.0,1.0
147,1935.0,0.0,0.0,0.0
148,5645.0,9.0,1.0,0.0
149,5350.0,0.0,0.0,0.0
150,4142.0,11.0,2.0,0.0
188,86280.0,768.0,111.0,1.0
189,86111.0,222.0,26.0,1.0
190,144891.0,1448.0,225.0,11.0
191,90694.0,502.0,86.0,3.0
192,127362.0,1064.0,165.0,4.0
193,142086.0,483.0,70.0,1.0
194,405.0,0.0,0.0,0.0
195,140150.0,1056.0,180.0,4.0
196,83709.0,640.0,103.0,3.0
296,6164.0,83.0,18.0,0.0
297,2620.0,12.0,3.0,0.0
344,6173.0,29.0,3.0,0.0
345,3589.0,123.0,18.0,0.0
346,1983.0,2.0,0.0,0.0
347,5514.0,14.0,2.0,0.0
348,1418.0,1.0,1.0,0.0
349,2775.0,179.0,26.0,0.0
350,4433.0,49.0,8.0,0.0
351,5751.0,43.0,6.0,0.0
352,2082.0,3.0,0.0,0.0
353,5930.0,5.0,0.0,0.0
366,6464.0,1.0,0.0,0.0
367,4099.0,46.0,5.0,0.0
368,4326.0,26.0,8.0,0.0
369,2220.0,0.0,0.0,0.0
370,5019.0,28.0,3.0,0.0
371,5328.0,59.0,13.0,0.0
372,2765.0,0.0,0.0,0.0
373,9523.0,145.0,32.0,0.0
374,390.0,0.0,0.0,0.0
375,1357.0,3.0,0.0,0.0
376,2005.0,0.0,0.0,0.0
377,8036.0,21.0,3.0,0.0
378,1845.0,0.0,0.0,0.0
379,1645.0,41.0,9.0,0.0
460,10206.0,32.0,7.0,0.0
461,4024.0,1.0,0.0,0.0
462,13399.0,63.0,12.0,1.0
463,5096.0,21.0,3.0,0.0
473,4899.0,6.0,0.0,0.0
474,5566.0,4.0,0.0,0.0
475,8378.0,17.0,0.0,0.0
476,655.0,0.0,0.0,0.0
477,2870.0,10.0,5.0,0.0
478,4904.0,1.0,0.0,0.0
479,175.0,0.0,0.0,0.0
480,6754.0,85.0,11.0,0.0
580,16897.0,143.0,25.0,0.0
581,995.0,0.0,0.0,0.0
582,9182.0,72.0,16.0,0.0
583,6328.0,24.0,3.0,0.0
584,8853.0,35.0,2.0,0.0
644,9576.0,17.0,2.0,0.0
645,9591.0,101.0,18.0,0.0
646,7329.0,17.0,4.0,0.0
735,7914.0,28.0,3.0,0.0
736,115.0,0.0,0.0,0.0
737,20806.0,177.0,32.0,0.0
990,13328.0,42.0,5.0,0.0
991,15445.0,131.0,19.0,0.0
992,21616.0,68.0,11.0,0.0
993,12493.0,86.0,11.0,0.0
994,17515.0,158.0,22.0,0.0
995,21680.0,107.0,18.0,0.0
996,15957.0,37.0,6.0,0.0
997,5472.0,12.0,1.0,0.0
998,32114.0,240.0,31.0,0.0
999,5545.0,8.0,2.0,0.0
1000,750.0,0.0,0.0,0.0
1001,1580.0,0.0,0.0,0.0
1002,11983.0,96.0,16.0,0.0
1003,967.0,3.0,0.0,0.0
1004,714.0,12.0,4.0,0.0
1005,1015.0,0.0,0.0,0.0
1006,72776.0,457.0,61.0,1.0
1007,967.0,3.0,0.0,0.0
1008,3498.0,2.0,0.0,0.0
1009,30836.0,390.0,64.0,0.0
1010,3973.0,19.0,3.0,0.0
1011,35.0,0.0,0.0,0.0
1012,4478.0,12.0,0.0,0.0
1013,1745.0,0.0,0.0,0.0
1014,7381.0,190.0,27.0,2.0
1056,1645.0,0.0,0.0,0.0
1057,2611.0,4.0,0.0,0.0
1058,5260.0,31.0,4.0,0.0
1059,1708.0,33.0,4.0,0.0
1060,5041.0,11.0,3.0,0.0
1061,5699.0,29.0,7.0,0.0
1062,3003.0,5.0,2.0,0.0
1063,4510.0,44.0,6.0,0.0
1064,4729.0,4.0,2.0,0.0
1065,4647.0,22.0,1.0,0.0
1066,10.0,0.0,0.0,0.0
1067,22544.0,60.0,5.0,1.0
1068,2755.0,0.0,0.0,0.0
1069,1103.0,2.0,0.0,0.0
1194,21057.0,40.0,3.0,0.0
1200,9088.0,78.0,14.0,0.0
1201,7232.0,19.0,3.0,1.0
1202,8998.0,27.0,3.0,2.0
1203,17205.0,215.0,29.0,1.0
1206,10858.0,46.0,6.0,0.0
1207,4100.0,0.0,0.0,0.0
1208,665.0,0.0,0.0,0.0
1291,900.0,0.0,0.0,0.0
1316,11492.0,64.0,12.0,2.0
1317,3520.0,0.0,0.0,0.0
1318,5280.0,0.0,0.0,0.0
1319,1164.0,6.0,0.0,0.0
1320,4285.0,0.0,0.0,0.0
1332,13392.0,106.0,22.0,0.0
1333,20.0,0.0,0.0,0.0
1334,5725.0,39.0,6.0,0.0
1335,6124.0,1.0,0.0,0.0
1336,13898.0,59.0,13.0,0.0
1337,3729.0,63.0,7.0,1.0
1338,15118.0,34.0,8.0,0.0
1339,5202.0,42.0,6.0,0.0
1383,9435.0,31.0,4.0,0.0
1384,1335.0,0.0,0.0,0.0
1452,15128.0,125.0,17.0,0.0
1453,8572.0,8.0,0.0,0.0
1454,4525.0,0.0,0.0,0.0
1455,19877.0,27.0,6.0,0.0
1456,13921.0,92.0,17.0,0.0
1457,14161.0,170.0,22.0,2.0
1458,11145.0,113.0,22.0,0.0
1459,19854.0,160.0,26.0,0.0
1460,2090.0,0.0,0.0,0.0
1461,11424.0,19.0,2.0,0.0
1462,14791.0,154.0,20.0,0.0
1463,3902.0,7.0,1.0,0.0
1464,7956.0,12.0,2.0,0.0
1540,405.0,0.0,0.0,0.0
1541,115.0,0.0,0.0,0.0
1542,55.0,0.0,0.0,0.0
1543,1625.0,0.0,0.0,0.0
1544,1485.0,0.0,0.0,0.0
1545,1919.0,31.0,5.0,0.0
1546,1325.0,0.0,0.0,0.0
1547,1702.0,22.0,6.0,0.0
1548,2358.0,97.0,15.0,0.0
1549,1417.0,29.0,4.0,0.0
1550,570.0,0.0,0.0,0.0
1551,1335.0,56.0,8.0,1.0
1552,1790.0,0.0,0.0,0.0
1553,1665.0,0.0,0.0,0.0
1554,75.0,0.0,0.0,0.0
1555,80.0,0.0,0.0,0.0
1556,1594.0,6.0,0.0,0.0
1557,1247.0,3.0,0.0,0.0
1558,630.0,0.0,0.0,0.0
1559,525.0,0.0,0.0,0.0
1560,295.0,0.0,0.0,0.0
1703,6223.0,19.0,3.0,0.0
1704,17055.0,132.0,17.0,1.0
1737,11053.0,103.0,14.0,0.0
1738,3990.0,0.0,0.0,0.0
1739,3113.0,10.0,2.0,0.0
1740,8732.0,65.0,8.0,0.0
1801,17199.0,90.0,15.0,1.0
1802,8278.0,10.0,2.0,0.0
1803,16026.0,28.0,6.0,0.0
1813,22810.0,155.0,30.0,0.0
1912,9161.0,20.0,4.0,0.0
1950,13198.0,77.0,10.0,0.0
1953,375.0,0.0,0.0,0.0
1972,4224.0,1.0,0.0,0.0
1973,13416.0,77.0,7.0,0.0
1974,7074.0,8.0,3.0,0.0
1975,8886.0,178.0,26.0,0.0
1976,14320.0,90.0,15.0,0.0
1977,12817.0,47.0,11.0,0.0
1978,18312.0,74.0,13.0,1.0
2252,15323.0,90.0,17.0,0.0
2253,10506.0,155.0,24.0,0.0
2254,4402.0,5.0,3.0,0.0
2255,695.0,0.0,0.0,0.0
2256,3305.0,0.0,0.0,0.0
2257,1771.0,3.0,1.0,0.0
2258,1751.0,5.0,4.0,0.0
2259,1530.0,0.0,0.0,0.0
2260,470.0,0.0,0.0,0.0
2261,515.0,0.0,0.0,0.0
2262,570.0,0.0,0.0,0.0
2263,22773.0,40.0,7.0,0.0
2326,15436.0,98.0,11.0,0.0
2327,15171.0,67.0,12.0,0.0
2328,4828.0,19.0,3.0,0.0
2394,13136.0,129.0,24.0,1.0
2395,910.0,0.0,0.0,0.0
2396,3353.0,1.0,1.0,0.0
2397,7377.0,11.0,2.0,0.0
2398,6698.0,98.0,19.0,0.0
2399,170.0,0.0,0.0,0.0
2400,90.0,0.0,0.0,0.0
2401,5871.0,13.0,1.0,0.0
2402,250.0,4.0,1.0,0.0
2403,3419.0,1.0,0.0,0.0
2404,315.0,0.0,0.0,0.0
2405,110.0,0.0,0.0,0.0
2464,4637.0,104.0,12.0,2.0
2465,9009.0,67.0,13.0,1.0
2466,8270.0,88.0,17.0,0.0
2467,3869.0,1.0,0.0,0.0
2468,9764.0,40.0,6.0,0.0
2469,5160.0,0.0,0.0,0.0
2470,6781.0,46.0,8.0,0.0
2471,3228.0,7.0,0.0,0.0
2472,15623.0,89.0,13.0,0.0
2473,245.0,0.0,0.0,0.0
2541,7396.0,67.0,12.0,0.0
2543,5637.0,3.0,0.0,0.0
2549,9732.0,29.0,4.0,0.0
2550,265.0,0.0,0.0,0.0
2551,1820.0,0.0,0.0,0.0
2552,3065.0,0.0,0.0,0.0
2553,1733.0,52.0,10.0,0.0
2554,394.0,7.0,4.0,0.0
2571,18242.0,89.0,14.0,0.0
2640,1208.0,25.0,7.0,0.0
2641,6632.0,87.0,16.0,0.0
