hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,7185.0,2047.0,2721.0,77.0
86,7434.0,946.0,800.0,20.0
87,9836.0,0.0,3.0,1.0
110,3704.0,1042.0,1620.0,34.0
132,8570.0,523.0,377.0,10.0
134,5.0,0.0,0.0,0.0
135,6893.0,1277.0,1214.0,36.0
136,9425.0,1928.0,2154.0,38.0
137,6179.0,1610.0,2189.0,52.0
138,4431.0,97.0,81.0,1.0
139,5450.0,1064.0,1095.0,31.0
140,7217.0,583.0,413.0,12.0
141,820.0,0.0,0.0,0.0
142,9191.0,2641.0,4130.0,108.0
143,50.0,0.0,0.0,0.0
144,3084.0,131.0,145.0,5.0
145,1177.0,0.0,3.0,0.0
146,12624.0,1480.0,1170.0,36.0
147,796.0,297.0,820.0,22.0
148,3548.0,917.0,1154.0,36.0
149,5208.0,89.0,51.0,2.0
150,2382.0,646.0,1095.0,32.0
188,59975.0,12684.0,14150.0,351.0
189,55545.0,13449.0,16977.0,389.0
190,105157.0,19956.0,20969.0,493.0
191,61499.0,13763.0,15636.0,387.0
192,86445.0,18993.0,22582.0,575.0
193,98353.0,21128.0,22519.0,640.0
194,405.0,0.0,0.0,0.0
195,77764.0,23831.0,38801.0,994.0
196,54295.0,13583.0,16156.0,421.0
296,4187.0,972.0,1079.0,27.0
297,2635.0,0.0,0.0,0.0
344,3932.0,1023.0,1212.0,38.0
345,3730.0,0.0,0.0,0.0
346,1985.0,0.0,0.0,0.0
347,3414.0,953.0,1132.0,31.0
348,540.0,161.0,696.0,23.0
349,1458.0,484.0,1012.0,26.0
350,3299.0,519.0,655.0,17.0
351,3342.0,997.0,1432.0,29.0
352,2085.0,0.0,0.0,0.0
353,3288.0,1002.0,1613.0,32.0
366,5135.0,737.0,568.0,25.0
367,3078.0,487.0,565.0,20.0
368,3888.0,253.0,215.0,4.0
369,1069.0,402.0,731.0,18.0
370,2311.0,687.0,2008.0,44.0
371,5199.0,104.0,96.0,1.0
372,1196.0,416.0,1135.0,18.0
373,8428.0,715.0,543.0,14.0
374,228.0,73.0,85.0,4.0
375,1360.0,0.0,0.0,0.0
376,1975.0,12.0,18.0,0.0
377,6055.0,985.0,995.0,25.0
378,641.0,144.0,1041.0,19.0
379,1695.0,0.0,0.0,0.0
460,8004.0,1094.0,1117.0,30.0
461,3199.0,457.0,356.0,13.0
462,6119.0,2192.0,5033.0,131.0
463,3007.0,788.0,1294.0,31.0
473,4905.0,0.0,0.0,0.0
474,5568.0,0.0,2.0,0.0
475,4288.0,1351.0,2694.0,62.0
476,655.0,0.0,0.0,0.0
477,2885.0,0.0,0.0,0.0
478,3990.0,484.0,423.0,8.0
479,175.0,0.0,0.0,0.0
480,5700.0,620.0,514.0,16.0
580,10971.0,2663.0,3345.0,86.0
581,612.0,145.0,232.0,6.0
582,3654.0,1331.0,4165.0,120.0
583,6183.0,87.0,83.0,2.0
584,3717.0,1139.0,3914.0,120.0
644,7169.0,1203.0,1196.0,27.0
645,6307.0,1440.0,1914.0,49.0
646,6828.0,293.0,223.0,6.0
735,3741.0,1196.0,2941.0,67.0
736,115.0,0.0,0.0,0.0
737,15770.0,2704.0,2479.0,62.0
990,6184.0,2123.0,4948.0,120.0
991,9424.0,2574.0,3504.0,93.0
992,17952.0,1965.0,1730.0,48.0
993,10242.0,1196.0,1126.0,26.0
994,13506.0,2074.0,2065.0,50.0
995,11673.0,3710.0,6267.0,155.0
996,11922.0,1941.0,2082.0,55.0
997,4112.0,656.0,698.0,19.0
998,18580.0,5405.0,8200.0,200.0
999,5209.0,181.0,162.0,3.0
1000,750.0,0.0,0.0,0.0
1001,1580.0,0.0,0.0,0.0
1002,9211.0,1484.0,1360.0,40.0
1003,970.0,0.0,0.0,0.0
1004,730.0,0.0,0.0,0.0
1005,571.0,156.0,282.0,6.0
1006,49863.0,10568.0,12563.0,301.0
1007,315.0,63.0,577.0,15.0
1008,2166.0,613.0,702.0,19.0
1009,19955.0,4893.0,6271.0,171.0
1010,3995.0,0.0,0.0,0.0
1011,35.0,0.0,0.0,0.0
1012,2013.0,703.0,1718.0,56.0
1013,845.0,283.0,603.0,14.0
1014,4148.0,1233.0,2152.0,67.0
1056,1645.0,0.0,0.0,0.0
1057,2056.0,301.0,252.0,6.0
1058,4448.0,456.0,383.0,8.0
1059,1745.0,0.0,0.0,0.0
1060,4017.0,584.0,433.0,21.0
1061,2815.0,1064.0,1798.0,58.0
1062,2893.0,75.0,41.0,1.0
1063,1598.0,436.0,2469.0,57.0
1064,3343.0,635.0,742.0,15.0
1065,4670.0,0.0,0.0,0.0
1066,10.0,0.0,0.0,0.0
1067,14235.0,3681.0,4570.0,124.0
1068,2326.0,220.0,205.0,4.0
1069,1105.0,0.0,0.0,0.0
1194,10427.0,3539.0,6946.0,188.0
1200,7229.0,916.0,1003.0,32.0
1201,6594.0,415.0,240.0,6.0
1202,4238.0,1425.0,3273.0,94.0
1203,12350.0,2367.0,2662.0,71.0
1206,5902.0,1775.0,3158.0,75.0
1207,3706.0,232.0,159.0,3.0
1208,665.0,0.0,0.0,0.0
1291,900.0,0.0,0.0,0.0
1316,10154.0,781.0,617.0,18.0
1317,3225.0,166.0,125.0,4.0
1318,3608.0,751.0,897.0,24.0
1319,1170.0,0.0,0.0,0.0
1320,1678.0,548.0,2007.0,52.0
1332,8125.0,2336.0,2988.0,71.0
1333,20.0,0.0,0.0,0.0
1334,5767.0,0.0,3.0,0.0
1335,3375.0,933.0,1776.0,41.0
1336,10767.0,1633.0,1534.0,36.0
1337,1807.0,629.0,1327.0,37.0
1338,12362.0,1463.0,1302.0,33.0
1339,5154.0,45.0,50.0,1.0
1383,9470.0,0.0,0.0,0.0
1384,1335.0,0.0,0.0,0.0
1452,9196.0,2412.0,3573.0,89.0
1453,4686.0,1446.0,2376.0,72.0
1454,3009.0,695.0,794.0,27.0
1455,15294.0,2483.0,2077.0,56.0
1456,11430.0,1465.0,1116.0,19.0
1457,10021.0,2073.0,2195.0,66.0
1458,8341.0,1511.0,1393.0,35.0
1459,10418.0,3237.0,6232.0,153.0
1460,2090.0,0.0,0.0,0.0
1461,6005.0,1808.0,3561.0,71.0
1462,10884.0,1955.0,2083.0,43.0
1463,3223.0,343.0,337.0,7.0
1464,7909.0,35.0,26.0,0.0
1540,241.0,83.0,79.0,2.0
1541,52.0,3.0,59.0,1.0
1542,55.0,0.0,0.0,0.0
1543,1625.0,0.0,0.0,0.0
1544,1485.0,0.0,0.0,0.0
1545,1955.0,0.0,0.0,0.0
1546,1325.0,0.0,0.0,0.0
1547,1238.0,257.0,231.0,4.0
1548,2470.0,0.0,0.0,0.0
1549,701.0,248.0,491.0,10.0
1550,570.0,0.0,0.0,0.0
1551,1096.0,168.0,136.0,0.0
1552,638.0,173.0,946.0,33.0
1553,1665.0,0.0,0.0,0.0
1554,75.0,0.0,0.0,0.0
1555,80.0,0.0,0.0,0.0
1556,1390.0,115.0,93.0,2.0
1557,1250.0,0.0,0.0,0.0
1558,630.0,0.0,0.0,0.0
1559,525.0,0.0,0.0,0.0
1560,295.0,0.0,0.0,0.0
1703,2581.0,972.0,2629.0,63.0
1704,11532.0,2630.0,2969.0,74.0
1737,7459.0,1722.0,1932.0,57.0
1738,2588.0,675.0,705.0,22.0
1739,2933.0,120.0,71.0,1.0
1740,6229.0,1226.0,1318.0,32.0
1801,15617.0,920.0,757.0,11.0
1802,4209.0,1428.0,2575.0,78.0
1803,11113.0,2315.0,2553.0,79.0
1813,15773.0,3435.0,3696.0,91.0
1912,7261.0,1033.0,879.0,12.0
1950,9217.0,1915.0,2087.0,66.0
1953,375.0,0.0,0.0,0.0
1972,2080.0,795.0,1306.0,44.0
1973,8588.0,2192.0,2650.0,70.0
1974,6907.0,103.0,73.0,2.0
1975,9087.0,0.0,3.0,0.0
1976,12671.0,954.0,780.0,20.0
1977,10595.0,1202.0,1049.0,29.0
1978,13851.0,2245.0,2242.0,62.0
2252,6827.0,2338.0,6115.0,150.0
2253,7224.0,1632.0,1778.0,51.0
2254,2804.0,699.0,884.0,23.0
2255,695.0,0.0,0.0,0.0
2256,1310.0,448.0,1514.0,33.0
2257,1144.0,314.0,307.0,10.0
2258,554.0,193.0,995.0,18.0
2259,1530.0,0.0,0.0,0.0
2260,470.0,0.0,0.0,0.0
2261,515.0,0.0,0.0,0.0
2262,570.0,0.0,0.0,0.0
2263,12338.0,3802.0,6512.0,168.0
2326,7866.0,2529.0,5030.0,120.0
2327,7705.0,2503.0,4918.0,124.0
2328,3417.0,693.0,725.0,15.0
2394,10103.0,1698.0,1448.0,41.0
2395,910.0,0.0,0.0,0.0
2396,3354.0,0.0,1.0,0.0
2397,3759.0,1214.0,2365.0,52.0
