hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,12029.0,1.0,0.0,0.0
86,9200.0,0.0,0.0,0.0
87,9840.0,0.0,0.0,0.0
110,6395.0,5.0,0.0,0.0
132,9480.0,0.0,0.0,0.0
134,5.0,0.0,0.0,0.0
135,9418.0,2.0,0.0,0.0
136,13541.0,4.0,0.0,0.0
137,10025.0,5.0,0.0,0.0
138,4610.0,0.0,0.0,0.0
139,7637.0,3.0,0.0,0.0
140,8225.0,0.0,0.0,0.0
141,820.0,0.0,0.0,0.0
142,16058.0,12.0,0.0,0.0
143,50.0,0.0,0.0,0.0
144,3365.0,0.0,0.0,0.0
145,1180.0,0.0,0.0,0.0
146,15305.0,5.0,0.0,0.0
147,1933.0,2.0,0.0,0.0
148,5654.0,1.0,0.0,0.0
149,5350.0,0.0,0.0,0.0
150,4152.0,3.0,0.0,0.0
188,87130.0,30.0,0.0,0.0
189,86325.0,35.0,0.0,0.0
190,146525.0,50.0,0.0,0.0
191,91257.0,28.0,0.0,0.0
192,128547.0,48.0,0.0,0.0
193,142609.0,31.0,0.0,0.0
194,405.0,0.0,0.0,0.0
195,141303.0,87.0,0.0,0.0
196,84426.0,29.0,0.0,0.0
296,6265.0,0.0,0.0,0.0
297,2635.0,0.0,0.0,0.0
344,6202.0,3.0,0.0,0.0
345,3730.0,0.0,0.0,0.0
346,1985.0,0.0,0.0,0.0
347,5529.0,1.0,0.0,0.0
348,1417.0,3.0,0.0,0.0
349,2978.0,2.0,0.0,0.0
350,4486.0,4.0,0.0,0.0
351,5795.0,5.0,0.0,0.0
352,2085.0,0.0,0.0,0.0
353,5930.0,5.0,0.0,0.0
366,6464.0,1.0,0.0,0.0
367,4149.0,1.0,0.0,0.0
368,4360.0,0.0,0.0,0.0
369,2218.0,2.0,0.0,0.0
370,5044.0,6.0,0.0,0.0
371,5400.0,0.0,0.0,0.0
372,2763.0,2.0,0.0,0.0
373,9699.0,1.0,0.0,0.0
374,390.0,0.0,0.0,0.0
375,1360.0,0.0,0.0,0.0
376,2005.0,0.0,0.0,0.0
377,8058.0,2.0,0.0,0.0
378,1840.0,5.0,0.0,0.0
379,1695.0,0.0,0.0,0.0
460,10244.0,1.0,0.0,0.0
461,4024.0,1.0,0.0,0.0
462,13458.0,17.0,0.0,0.0
463,5116.0,4.0,0.0,0.0
473,4905.0,0.0,0.0,0.0
474,5568.0,2.0,0.0,0.0
475,8388.0,7.0,0.0,0.0
476,655.0,0.0,0.0,0.0
477,2885.0,0.0,0.0,0.0
478,4902.0,3.0,0.0,0.0
479,175.0,0.0,0.0,0.0
480,6850.0,0.0,0.0,0.0
580,17061.0,4.0,0.0,0.0
581,995.0,0.0,0.0,0.0
582,9259.0,11.0,0.0,0.0
583,6354.0,1.0,0.0,0.0
584,8871.0,19.0,0.0,0.0
644,9593.0,2.0,0.0,0.0
645,9703.0,7.0,0.0,0.0
646,7350.0,0.0,0.0,0.0
735,7936.0,9.0,0.0,0.0
736,115.0,0.0,0.0,0.0
737,21008.0,7.0,0.0,0.0
990,13362.0,13.0,0.0,0.0
991,15586.0,9.0,0.0,0.0
992,21692.0,3.0,0.0,0.0
993,12587.0,3.0,0.0,0.0
994,17692.0,3.0,0.0,0.0
995,21783.0,22.0,0.0,0.0
996,15995.0,5.0,0.0,0.0
997,5484.0,1.0,0.0,0.0
998,32368.0,17.0,0.0,0.0
999,5553.0,2.0,0.0,0.0
1000,750.0,0.0,0.0,0.0
1001,1580.0,0.0,0.0,0.0
1002,12093.0,2.0,0.0,0.0
1003,970.0,0.0,0.0,0.0
1004,730.0,0.0,0.0,0.0
1005,1015.0,0.0,0.0,0.0
1006,73272.0,23.0,0.0,0.0
1007,968.0,2.0,0.0,0.0
1008,3500.0,0.0,0.0,0.0
1009,31273.0,17.0,0.0,0.0
1010,3995.0,0.0,0.0,0.0
1011,35.0,0.0,0.0,0.0
1012,4480.0,10.0,0.0,0.0
1013,1745.0,0.0,0.0,0.0
1014,7597.0,3.0,0.0,0.0
1056,1645.0,0.0,0.0,0.0
1057,2615.0,0.0,0.0,0.0
1058,5295.0,0.0,0.0,0.0
1059,1745.0,0.0,0.0,0.0
1060,5053.0,2.0,0.0,0.0
1061,5732.0,3.0,0.0,0.0
1062,3010.0,0.0,0.0,0.0
1063,4551.0,9.0,0.0,0.0
1064,4734.0,1.0,0.0,0.0
1065,4670.0,0.0,0.0,0.0
1066,10.0,0.0,0.0,0.0
1067,22603.0,7.0,0.0,0.0
1068,2755.0,0.0,0.0,0.0
1069,1105.0,0.0,0.0,0.0
1194,21082.0,18.0,0.0,0.0
1200,9175.0,5.0,0.0,0.0
1201,7255.0,0.0,0.0,0.0
1202,9023.0,7.0,0.0,0.0
1203,17444.0,6.0,0.0,0.0
1206,10900.0,10.0,0.0,0.0
1207,4100.0,0.0,0.0,0.0
1208,665.0,0.0,0.0,0.0
1291,900.0,0.0,0.0,0.0
1316,11569.0,1.0,0.0,0.0
1317,3520.0,0.0,0.0,0.0
1318,5277.0,3.0,0.0,0.0
1319,1170.0,0.0,0.0,0.0
1320,4282.0,3.0,0.0,0.0
1332,13515.0,5.0,0.0,0.0
1333,20.0,0.0,0.0,0.0
1334,5770.0,0.0,0.0,0.0
1335,6119.0,6.0,0.0,0.0
1336,13966.0,4.0,0.0,0.0
1337,3798.0,2.0,0.0,0.0
1338,15156.0,4.0,0.0,0.0
1339,5250.0,0.0,0.0,0.0
1383,9470.0,0.0,0.0,0.0
1384,1335.0,0.0,0.0,0.0
1452,15262.0,8.0,0.0,0.0
1453,8574.0,6.0,0.0,0.0
1454,4523.0,2.0,0.0,0.0
1455,19908.0,2.0,0.0,0.0
1456,14027.0,3.0,0.0,0.0
1457,14353.0,2.0,0.0,0.0
1458,11277.0,3.0,0.0,0.0
1459,20022.0,18.0,0.0,0.0
1460,2090.0,0.0,0.0,0.0
1461,11436.0,9.0,0.0,0.0
1462,14957.0,8.0,0.0,0.0
1463,3909.0,1.0,0.0,0.0
1464,7970.0,0.0,0.0,0.0
1540,405.0,0.0,0.0,0.0
1541,115.0,0.0,0.0,0.0
1542,55.0,0.0,0.0,0.0
1543,1625.0,0.0,0.0,0.0
1544,1485.0,0.0,0.0,0.0
1545,1955.0,0.0,0.0,0.0
1546,1325.0,0.0,0.0,0.0
1547,1730.0,0.0,0.0,0.0
1548,2470.0,0.0,0.0,0.0
1549,1450.0,0.0,0.0,0.0
1550,570.0,0.0,0.0,0.0
1551,1400.0,0.0,0.0,0.0
1552,1785.0,5.0,0.0,0.0
1553,1665.0,0.0,0.0,0.0
1554,75.0,0.0,0.0,0.0
1555,80.0,0.0,0.0,0.0
1556,1600.0,0.0,0.0,0.0
1557,1250.0,0.0,0.0,0.0
1558,630.0,0.0,0.0,0.0
1559,525.0,0.0,0.0,0.0
1560,295.0,0.0,0.0,0.0
1703,6238.0,7.0,0.0,0.0
1704,17194.0,11.0,0.0,0.0
1737,11163.0,7.0,0.0,0.0
1738,3989.0,1.0,0.0,0.0
1739,3125.0,0.0,0.0,0.0
1740,8801.0,4.0,0.0,0.0
1801,17303.0,2.0,0.0,0.0
1802,8278.0,12.0,0.0,0.0
1803,16057.0,3.0,0.0,0.0
1813,22991.0,4.0,0.0,0.0
1912,9183.0,2.0,0.0,0.0
1950,13277.0,8.0,0.0,0.0
1953,375.0,0.0,0.0,0.0
1972,4223.0,2.0,0.0,0.0
1973,13493.0,7.0,0.0,0.0
1974,7084.0,1.0,0.0,0.0
1975,9090.0,0.0,0.0,0.0
1976,14422.0,3.0,0.0,0.0
1977,12875.0,0.0,0.0,0.0
1978,18396.0,4.0,0.0,0.0
2252,15409.0,21.0,0.0,0.0
2253,10682.0,3.0,0.0,0.0
2254,4409.0,1.0,0.0,0.0
2255,695.0,0.0,0.0,0.0
2256,3303.0,2.0,0.0,0.0
2257,1775.0,0.0,0.0,0.0
2258,1753.0,7.0,0.0,0.0
2259,1530.0,0.0,0.0,0.0
2260,470.0,0.0,0.0,0.0
2261,515.0,0.0,0.0,0.0
2262,570.0,0.0,0.0,0.0
2263,22804.0,16.0,0.0,0.0
2326,15531.0,14.0,0.0,0.0
2327,15234.0,16.0,0.0,0.0
2328,4847.0,3.0,0.0,0.0
2394,13289.0,1.0,0.0,0.0
2395,910.0,0.0,0.0,0.0
2396,3355.0,0.0,0.0,0.0
2397,7378.0,12.0,0.0,0.0
2398,6811.0,4.0,0.0,0.0
2399,170.0,0.0,0.0,0.0
2400,90.0,0.0,0.0,0.0
2401,5883.0,2.0,0.0,0.0
2402,255.0,0.0,0.0,0.0
2403,3420.0,0.0,0.0,0.0
2404,315.0,0.0,0.0,0.0
2405,110.0,0.0,0.0,0.0
2464,4755.0,0.0,0.0,0.0
2465,9083.0,7.0,0.0,0.0
2466,8368.0,7.0,0.0,0.0
2467,3870.0,0.0,0.0,0.0
2468,9805.0,5.0,0.0,0.0
2469,5154.0,6.0,0.0,0.0
2470,6832.0,3.0,0.0,0.0
2471,3234.0,1.0,0.0,0.0
2472,15720.0,5.0,0.0,0.0
2473,245.0,0.0,0.0,0.0
2541,7475.0,0.0,0.0,0.0
2543,5639.0,1.0,0.0,0.0
2549,9765.0,0.0,0.0,0.0
2550,265.0,0.0,0.0,0.0
2551,1820.0,0.0,0.0,0.0
2552,3065.0,0.0,0.0,0.0
2553,1795.0,0.0,0.0,0.0
2554,405.0,0.0,0.0,0.0
2571,18337.0,8.0,0.0,0.0
2640,1240.0,0.0,0.0,0.0
2641,6730.0,5.0,0.0,0.0
2642,1494.0,1.0,0.0,0.0
2643,2020.0,0.0,0.0,0.0
2644,6459.0,1.0,0.0,0.0
2645,200.0,0.0,0.0,0.0
2646,5015.0,0.0,0.0,0.0
2661,17359.0,11.0,0.0,0.0
2662,9529.0,1.0,0.0,0.0
2663,8607.0,8.0,0.0,0.0
2664,365.0,0.0,0.0,0.0
2665,420.0,0.0,0.0,0.0
2666,8211.0,9.0,0.0,0.0
2667,3795.0,0.0,0.0,0.0
2668,2295.0,0.0,0.0,0.0
2669,13002.0,8.0,0.0,0.0
2670,1580.0,0.0,0.0,0.0
2671,1144.0,1.0,0.0,0.0
2679,12540.0,5.0,0.0,0.0
2680,8437.0,8.0,0.0,0.0
2681,10676.0,4.0,0.0,0.0
2682,7755.0,0.0,0.0,0.0
2683,4578.0,2.0,0.0,0.0
2684,6444.0,6.0,0.0,0.0
2685,4705.0,5.0,0.0,0.0
2686,7975.0,5.0,0.0,0.0
2687,12132.0,3.0,0.0,0.0
2688,4690.0,0.0,0.0,0.0
2689,6443.0,7.0,0.0,0.0
2690,3050.0,0.0,0.0,0.0
2691,5710.0,0.0,0.0,0.0
2692,11645.0,10.0,0.0,0.0
2693,7784.0,1.0,0.0,0.0
2694,9401.0,4.0,0.0,0.0
2695,7609.0,6.0,0.0,0.0
2696,15228.0,2.0,0.0,0.0
2697,4504.0,1.0,0.0,0.0
2702,948.0,2.0,0.0,0.0
2703,20.0,0.0,0.0,0.0
2704,7566.0,4.0,0.0,0.0
2705,8137.0,3.0,0.0,0.0
2717,785.0,0.0,0.0,0.0
2740,5562.0,3.0,0.0,0.0
2741,2543.0,2.0,0.0,0.0
