hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,4322.0,1351.0,6207.0,150.0
86,5021.0,1396.0,2711.0,72.0
87,9836.0,0.0,3.0,1.0
110,2397.0,625.0,3302.0,76.0
132,6482.0,1368.0,1586.0,44.0
134,5.0,0.0,0.0,0.0
135,4274.0,1420.0,3638.0,88.0
136,5589.0,2018.0,5809.0,129.0
137,3787.0,1148.0,4971.0,124.0
138,3953.0,337.0,312.0,8.0
139,3424.0,1081.0,3058.0,77.0
140,5122.0,1349.0,1705.0,49.0
141,820.0,0.0,0.0,0.0
142,5963.0,1467.0,8431.0,209.0
143,50.0,0.0,0.0,0.0
144,2542.0,378.0,430.0,15.0
145,1177.0,0.0,3.0,0.0
146,8333.0,2639.0,4222.0,116.0
147,593.0,76.0,1238.0,28.0
148,2215.0,671.0,2698.0,71.0
149,4653.0,394.0,294.0,9.0
150,1547.0,395.0,2155.0,58.0
188,37287.0,11882.0,37093.0,898.0
189,34125.0,10661.0,40597.0,977.0
190,65124.0,21727.0,58338.0,1386.0
191,37699.0,12175.0,40377.0,1034.0
192,53754.0,16856.0,56518.0,1467.0
193,60212.0,19809.0,60999.0,1620.0
194,405.0,0.0,0.0,0.0
195,50024.0,12508.0,76841.0,2017.0
196,33040.0,10483.0,39860.0,1072.0
296,2571.0,848.0,2770.0,76.0
297,2635.0,0.0,0.0,0.0
344,2392.0,768.0,2955.0,90.0
345,3730.0,0.0,0.0,0.0
346,1985.0,0.0,0.0,0.0
347,2056.0,662.0,2742.0,70.0
348,434.0,37.0,921.0,28.0
349,942.0,227.0,1759.0,52.0
350,2150.0,677.0,1607.0,56.0
351,2126.0,583.0,3030.0,61.0
352,2085.0,0.0,0.0,0.0
353,2216.0,459.0,3185.0,75.0
366,3201.0,1124.0,2080.0,60.0
367,2012.0,591.0,1500.0,47.0
368,2940.0,632.0,769.0,19.0
369,697.0,145.0,1342.0,36.0
370,1750.0,231.0,3009.0,60.0
371,4625.0,409.0,359.0,7.0
372,866.0,128.0,1744.0,27.0
373,5776.0,1687.0,2177.0,60.0
374,146.0,40.0,196.0,8.0
375,1360.0,0.0,0.0,0.0
376,1882.0,70.0,52.0,1.0
377,3752.0,1317.0,2914.0,77.0
378,576.0,25.0,1222.0,22.0
379,1695.0,0.0,0.0,0.0
460,5242.0,1625.0,3290.0,88.0
461,2010.0,724.0,1258.0,33.0
462,4291.0,757.0,8216.0,211.0
463,1963.0,515.0,2578.0,64.0
473,4905.0,0.0,0.0,0.0
474,5568.0,0.0,2.0,0.0
475,2922.0,566.0,4787.0,120.0
476,655.0,0.0,0.0,0.0
477,2885.0,0.0,0.0,0.0
478,2672.0,791.0,1404.0,38.0
479,175.0,0.0,0.0,0.0
480,3772.0,1199.0,1834.0,45.0
580,7032.0,1992.0,7837.0,204.0
581,414.0,107.0,461.0,13.0
582,2820.0,316.0,5981.0,153.0
583,5648.0,390.0,311.0,6.0
584,2871.0,357.0,5506.0,156.0
644,4353.0,1575.0,3576.0,91.0
645,3997.0,1170.0,4438.0,105.0
646,5501.0,929.0,898.0,22.0
735,2558.0,500.0,4778.0,109.0
736,115.0,0.0,0.0,0.0
737,9810.0,3364.0,7656.0,185.0
990,4353.0,762.0,8054.0,206.0
991,5871.0,1670.0,7857.0,197.0
992,12249.0,3529.0,5773.0,144.0
993,6853.0,2042.0,3594.0,101.0
994,8587.0,2813.0,6135.0,160.0
995,7722.0,1783.0,11971.0,329.0
996,7630.0,2438.0,5767.0,165.0
997,2617.0,855.0,1964.0,49.0
998,11885.0,3107.0,16987.0,406.0
999,4359.0,580.0,598.0,18.0
1000,750.0,0.0,0.0,0.0
1001,1580.0,0.0,0.0,0.0
1002,5634.0,1999.0,4344.0,118.0
1003,970.0,0.0,0.0,0.0
1004,730.0,0.0,0.0,0.0
1005,398.0,64.0,541.0,12.0
1006,31020.0,9659.0,31860.0,756.0
1007,286.0,9.0,658.0,17.0
1008,1413.0,326.0,1723.0,38.0
1009,12380.0,3679.0,14833.0,398.0
1010,3995.0,0.0,0.0,0.0
1011,35.0,0.0,0.0,0.0
1012,1410.0,237.0,2760.0,83.0
1013,586.0,112.0,1024.0,23.0
1014,2659.0,665.0,4147.0,129.0
1056,1645.0,0.0,0.0,0.0
1057,1298.0,459.0,843.0,15.0
1058,2856.0,1034.0,1369.0,36.0
1059,1745.0,0.0,0.0,0.0
1060,2470.0,876.0,1657.0,52.0
1061,1846.0,419.0,3373.0,97.0
1062,2504.0,278.0,223.0,5.0
1063,1377.0,80.0,3036.0,67.0
1064,2065.0,680.0,1945.0,45.0
1065,4670.0,0.0,0.0,0.0
1066,10.0,0.0,0.0,0.0
1067,8705.0,2678.0,10945.0,282.0
1068,1579.0,472.0,691.0,13.0
1069,1105.0,0.0,0.0,0.0
1194,6929.0,1516.0,12326.0,329.0
1200,4844.0,1415.0,2839.0,82.0
1201,4871.0,1147.0,1210.0,27.0
1202,2867.0,601.0,5407.0,155.0
1203,7663.0,2560.0,7045.0,182.0
1206,3903.0,911.0,5958.0,138.0
1207,2781.0,617.0,692.0,10.0
1208,665.0,0.0,0.0,0.0
1291,900.0,0.0,0.0,0.0
1316,7499.0,1686.0,2335.0,50.0
1317,2478.0,510.0,515.0,17.0
1318,2227.0,698.0,2310.0,45.0
1319,1170.0,0.0,0.0,0.0
1320,1308.0,140.0,2765.0,72.0
1332,4900.0,1497.0,6950.0,173.0
1333,20.0,0.0,0.0,0.0
1334,5767.0,0.0,3.0,0.0
1335,2275.0,504.0,3261.0,85.0
1336,6857.0,2229.0,4761.0,123.0
1337,1314.0,202.0,2235.0,49.0
1338,8235.0,2495.0,4320.0,110.0
1339,4929.0,161.0,155.0,5.0
1383,9470.0,0.0,0.0,0.0
1384,1335.0,0.0,0.0,0.0
1452,5766.0,1673.0,7626.0,205.0
1453,3073.0,776.0,4604.0,127.0
1454,1875.0,551.0,2046.0,53.0
1455,9365.0,3318.0,7046.0,181.0
1456,7242.0,2503.0,4193.0,92.0
1457,6183.0,2026.0,5945.0,201.0
1458,5106.0,1736.0,4331.0,107.0
1459,6990.0,1516.0,11245.0,289.0
1460,2090.0,0.0,0.0,0.0
1461,4037.0,894.0,6363.0,151.0
1462,6773.0,2202.0,5860.0,130.0
1463,2116.0,682.0,1091.0,21.0
1464,7706.0,145.0,116.0,3.0
1540,129.0,48.0,220.0,8.0
1541,46.0,2.0,66.0,1.0
1542,55.0,0.0,0.0,0.0
1543,1625.0,0.0,0.0,0.0
1544,1485.0,0.0,0.0,0.0
1545,1955.0,0.0,0.0,0.0
1546,1325.0,0.0,0.0,0.0
1547,717.0,284.0,716.0,13.0
1548,2470.0,0.0,0.0,0.0
1549,495.0,89.0,844.0,22.0
1550,570.0,0.0,0.0,0.0
1551,637.0,253.0,500.0,10.0
1552,522.0,45.0,1184.0,39.0
1553,1665.0,0.0,0.0,0.0
1554,75.0,0.0,0.0,0.0
1555,80.0,0.0,0.0,0.0
1556,942.0,285.0,365.0,8.0
1557,1250.0,0.0,0.0,0.0
1558,630.0,0.0,0.0,0.0
1559,525.0,0.0,0.0,0.0
1560,295.0,0.0,0.0,0.0
1703,1852.0,277.0,4019.0,97.0
1704,7171.0,2198.0,7645.0,191.0
1737,4493.0,1501.0,5042.0,134.0
1738,1482.0,553.0,1903.0,52.0
1739,2368.0,409.0,342.0,6.0
1740,3917.0,1236.0,3552.0,100.0
1801,11950.0,2414.0,2886.0,55.0
1802,2745.0,667.0,4743.0,135.0
1803,6931.0,2214.0,6718.0,197.0
1813,9729.0,3182.0,9833.0,251.0
1912,4646.0,1523.0,2952.0,64.0
1950,5729.0,1852.0,5552.0,152.0
1953,375.0,0.0,0.0,0.0
1972,1347.0,274.0,2531.0,73.0
1973,5170.0,1625.0,6524.0,181.0
1974,6274.0,456.0,346.0,9.0
1975,9087.0,0.0,3.0,0.0
1976,9374.0,2104.0,2873.0,74.0
1977,6902.0,2255.0,3614.0,104.0
1978,8682.0,2851.0,6719.0,148.0
2252,5028.0,743.0,9410.0,249.0
2253,4432.0,1410.0,4704.0,139.0
2254,1678.0,531.0,2143.0,58.0
2255,695.0,0.0,0.0,0.0
2256,1034.0,94.0,2130.0,47.0
2257,666.0,252.0,834.0,23.0
2258,460.0,31.0,1245.0,24.0
2259,1530.0,0.0,0.0,0.0
2260,470.0,0.0,0.0,0.0
2261,515.0,0.0,0.0,0.0
2262,570.0,0.0,0.0,0.0
2263,8117.0,1907.0,12479.0,317.0
2326,5355.0,1106.0,8853.0,231.0
2327,5289.0,1020.0,8725.0,216.0
2328,2030.0,749.0,2022.0,49.0
