hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,3379.0,69.0,8389.0,193.0
86,2967.0,280.0,5787.0,166.0
87,9836.0,0.0,3.0,1.0
110,1923.0,45.0,4331.0,101.0
132,3140.0,561.0,5640.0,139.0
134,5.0,0.0,0.0,0.0
135,2866.0,137.0,6264.0,153.0
136,3993.0,126.0,9220.0,206.0
137,2891.0,84.0,6874.0,181.0
138,1893.0,631.0,2029.0,57.0
139,2278.0,129.0,5105.0,128.0
140,2618.0,344.0,5124.0,139.0
141,820.0,0.0,0.0,0.0
142,4863.0,89.0,10849.0,269.0
143,50.0,0.0,0.0,0.0
144,1126.0,286.0,1904.0,49.0
145,1177.0,0.0,3.0,0.0
146,4650.0,381.0,10022.0,257.0
147,556.0,0.0,1348.0,31.0
148,1684.0,40.0,3830.0,101.0
149,2117.0,760.0,2405.0,68.0
150,1298.0,27.0,2757.0,73.0
188,26259.0,1049.0,58352.0,1500.0
189,25456.0,766.0,58703.0,1435.0
190,43971.0,1991.0,98251.0,2362.0
191,27302.0,1019.0,61360.0,1604.0
192,38847.0,1435.0,86098.0,2215.0
193,42756.0,1641.0,95776.0,2467.0
194,405.0,0.0,0.0,0.0
195,41337.0,689.0,96879.0,2485.0
196,24832.0,707.0,57381.0,1535.0
296,1919.0,45.0,4186.0,115.0
297,2635.0,0.0,0.0,0.0
344,1776.0,48.0,4264.0,117.0
345,3730.0,0.0,0.0,0.0
346,1985.0,0.0,0.0,0.0
347,1541.0,23.0,3866.0,100.0
348,420.0,0.0,970.0,30.0
349,814.0,4.0,2106.0,56.0
350,1311.0,91.0,3003.0,85.0
351,1696.0,31.0,3989.0,84.0
352,2085.0,0.0,0.0,0.0
353,1898.0,32.0,3911.0,94.0
366,1980.0,119.0,4252.0,114.0
367,1296.0,85.0,2685.0,84.0
368,1509.0,212.0,2571.0,68.0
369,610.0,5.0,1564.0,41.0
370,1558.0,30.0,3391.0,71.0
371,2366.0,658.0,2313.0,63.0
372,780.0,7.0,1945.0,33.0
373,2964.0,362.0,6210.0,164.0
374,122.0,5.0,252.0,11.0
375,1360.0,0.0,0.0,0.0
376,1162.0,298.0,532.0,13.0
377,2354.0,131.0,5431.0,144.0
378,573.0,0.0,1250.0,22.0
379,1695.0,0.0,0.0,0.0
460,3188.0,208.0,6663.0,186.0
461,1185.0,94.0,2673.0,73.0
462,3863.0,21.0,9344.0,247.0
463,1538.0,35.0,3467.0,80.0
473,4905.0,0.0,0.0,0.0
474,5568.0,0.0,2.0,0.0
475,2561.0,28.0,5665.0,141.0
476,655.0,0.0,0.0,0.0
477,2885.0,0.0,0.0,0.0
478,1528.0,123.0,3168.0,86.0
479,175.0,0.0,0.0,0.0
480,2097.0,169.0,4453.0,131.0
580,5353.0,159.0,11266.0,287.0
581,309.0,11.0,654.0,21.0
582,2631.0,15.0,6458.0,166.0
583,2983.0,905.0,2403.0,64.0
584,2661.0,19.0,6046.0,164.0
644,2919.0,154.0,6362.0,160.0
645,2957.0,102.0,6497.0,154.0
646,2564.0,566.0,4127.0,93.0
735,2304.0,9.0,5505.0,127.0
736,115.0,0.0,0.0,0.0
737,6398.0,337.0,13935.0,345.0
990,3875.0,47.0,9217.0,236.0
991,4566.0,116.0,10649.0,264.0
992,6639.0,677.0,14017.0,362.0
993,3926.0,366.0,8082.0,216.0
994,5255.0,307.0,11830.0,303.0
995,6399.0,135.0,14863.0,408.0
996,5004.0,243.0,10467.0,286.0
997,1684.0,72.0,3642.0,87.0
998,9667.0,184.0,22016.0,518.0
999,2150.0,542.0,2786.0,77.0
1000,750.0,0.0,0.0,0.0
1001,1580.0,0.0,0.0,0.0
1002,3482.0,200.0,8187.0,226.0
1003,970.0,0.0,0.0,0.0
1004,730.0,0.0,0.0,0.0
1005,346.0,10.0,645.0,14.0
1006,22218.0,810.0,49033.0,1234.0
1007,281.0,1.0,670.0,18.0
1008,1132.0,20.0,2295.0,53.0
1009,9419.0,307.0,21035.0,529.0
1010,3995.0,0.0,0.0,0.0
1011,35.0,0.0,0.0,0.0
1012,1291.0,11.0,3096.0,92.0
1013,524.0,3.0,1191.0,27.0
1014,2220.0,32.0,5202.0,146.0
1056,1645.0,0.0,0.0,0.0
1057,740.0,70.0,1770.0,35.0
1058,1531.0,152.0,3511.0,101.0
1059,1745.0,0.0,0.0,0.0
1060,1489.0,83.0,3386.0,97.0
1061,1611.0,12.0,4000.0,112.0
1062,1216.0,312.0,1450.0,32.0
1063,1348.0,2.0,3139.0,71.0
1064,1410.0,56.0,3189.0,80.0
1065,4670.0,0.0,0.0,0.0
1066,10.0,0.0,0.0,0.0
1067,6744.0,176.0,15300.0,390.0
1068,899.0,102.0,1716.0,38.0
1069,1105.0,0.0,0.0,0.0
1194,6005.0,68.0,14641.0,386.0
1200,2843.0,253.0,5922.0,162.0
1201,2245.0,392.0,4494.0,124.0
1202,2513.0,39.0,6300.0,178.0
1203,5132.0,237.0,11770.0,311.0
1206,3256.0,49.0,7436.0,169.0
1207,1403.0,221.0,2403.0,73.0
1208,665.0,0.0,0.0,0.0
1291,900.0,0.0,0.0,0.0
1316,4016.0,507.0,6878.0,169.0
1317,1172.0,256.0,2031.0,61.0
1318,1675.0,58.0,3479.0,68.0
1319,1170.0,0.0,0.0,0.0
1320,1213.0,11.0,2986.0,75.0
1332,3814.0,99.0,9378.0,229.0
1333,20.0,0.0,0.0,0.0
1334,5767.0,0.0,3.0,0.0
1335,1898.0,27.0,4093.0,107.0
1336,4331.0,282.0,9121.0,236.0
1337,1197.0,9.0,2534.0,60.0
1338,4818.0,422.0,9685.0,235.0
1339,3097.0,817.0,1306.0,30.0
1383,9470.0,0.0,0.0,0.0
1384,1335.0,0.0,0.0,0.0
1452,4447.0,114.0,10445.0,264.0
1453,2543.0,59.0,5819.0,159.0
1454,1403.0,52.0,2987.0,83.0
1455,5817.0,356.0,13369.0,368.0
1456,4115.0,333.0,9365.0,217.0
1457,4352.0,179.0,9540.0,284.0
1458,3441.0,162.0,7506.0,171.0
1459,6028.0,82.0,13577.0,353.0
1460,2090.0,0.0,0.0,0.0
1461,3466.0,58.0,7737.0,184.0
1462,4573.0,196.0,9955.0,241.0
1463,1263.0,73.0,2520.0,54.0
1464,5554.0,1163.0,1217.0,36.0
1540,104.0,0.0,292.0,9.0
1541,46.0,0.0,68.0,1.0
1542,55.0,0.0,0.0,0.0
1543,1625.0,0.0,0.0,0.0
1544,1485.0,0.0,0.0,0.0
1545,1955.0,0.0,0.0,0.0
1546,1325.0,0.0,0.0,0.0
1547,498.0,20.0,1185.0,27.0
1548,2470.0,0.0,0.0,0.0
1549,432.0,9.0,985.0,24.0
1550,570.0,0.0,0.0,0.0
1551,390.0,18.0,970.0,22.0
1552,496.0,2.0,1252.0,40.0
1553,1665.0,0.0,0.0,0.0
1554,75.0,0.0,0.0,0.0
1555,80.0,0.0,0.0,0.0
1556,502.0,54.0,1019.0,25.0
1557,1250.0,0.0,0.0,0.0
1558,630.0,0.0,0.0,0.0
1559,525.0,0.0,0.0,0.0
1560,295.0,0.0,0.0,0.0
1703,1724.0,0.0,4415.0,106.0
1704,5134.0,185.0,11601.0,285.0
1737,3311.0,85.0,7578.0,196.0
1738,1130.0,27.0,2757.0,76.0
1739,1023.0,218.0,1836.0,48.0
