hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,11962.0,59.0,9.0,0.0
86,9162.0,31.0,7.0,0.0
87,9839.0,1.0,0.0,0.0
110,6397.0,3.0,0.0,0.0
132,9473.0,7.0,0.0,0.0
134,5.0,0.0,0.0,0.0
135,9401.0,16.0,3.0,0.0
136,13510.0,31.0,4.0,0.0
137,9986.0,38.0,6.0,0.0
138,4582.0,27.0,1.0,0.0
139,7636.0,4.0,0.0,0.0
140,8217.0,6.0,2.0,0.0
141,820.0,0.0,0.0,0.0
142,16050.0,18.0,2.0,0.0
143,50.0,0.0,0.0,0.0
144,3363.0,2.0,0.0,0.0
145,1160.0,18.0,2.0,0.0
146,15234.0,68.0,8.0,0.0
147,1935.0,0.0,0.0,0.0
148,5654.0,1.0,0.0,0.0
149,5350.0,0.0,0.0,0.0
150,4152.0,3.0,0.0,0.0
188,86909.0,223.0,28.0,0.0
189,86296.0,59.0,5.0,0.0
190,146086.0,445.0,41.0,3.0
191,91107.0,157.0,21.0,0.0
192,128243.0,319.0,32.0,1.0
193,142479.0,145.0,16.0,0.0
194,405.0,0.0,0.0,0.0
195,141028.0,311.0,51.0,0.0
196,84252.0,181.0,22.0,0.0
296,6230.0,32.0,3.0,0.0
297,2630.0,4.0,1.0,0.0
344,6198.0,7.0,0.0,0.0
345,3694.0,34.0,2.0,0.0
346,1985.0,0.0,0.0,0.0
347,5524.0,6.0,0.0,0.0
348,1419.0,1.0,0.0,0.0
349,2923.0,53.0,4.0,0.0
350,4471.0,18.0,1.0,0.0
351,5786.0,11.0,3.0,0.0
352,2084.0,1.0,0.0,0.0
353,5934.0,1.0,0.0,0.0
366,6465.0,0.0,0.0,0.0
367,4137.0,12.0,1.0,0.0
368,4347.0,11.0,2.0,0.0
369,2220.0,0.0,0.0,0.0
370,5044.0,6.0,0.0,0.0
371,5375.0,23.0,2.0,0.0
372,2765.0,0.0,0.0,0.0
373,9637.0,55.0,8.0,0.0
374,390.0,0.0,0.0,0.0
375,1359.0,1.0,0.0,0.0
376,2005.0,0.0,0.0,0.0
377,8054.0,5.0,1.0,0.0
378,1845.0,0.0,0.0,0.0
379,1678.0,14.0,3.0,0.0
460,10233.0,11.0,1.0,0.0
461,4025.0,0.0,0.0,0.0
462,13452.0,19.0,4.0,0.0
463,5112.0,8.0,0.0,0.0
473,4903.0,2.0,0.0,0.0
474,5568.0,2.0,0.0,0.0
475,8392.0,3.0,0.0,0.0
476,655.0,0.0,0.0,0.0
477,2878.0,6.0,1.0,0.0
478,4905.0,0.0,0.0,0.0
479,175.0,0.0,0.0,0.0
480,6823.0,25.0,2.0,0.0
580,17015.0,46.0,4.0,0.0
581,995.0,0.0,0.0,0.0
582,9241.0,22.0,7.0,0.0
583,6349.0,5.0,1.0,0.0
584,8882.0,8.0,0.0,0.0
644,9588.0,7.0,0.0,0.0
645,9672.0,34.0,4.0,0.0
646,7344.0,5.0,1.0,0.0
735,7936.0,8.0,1.0,0.0
736,115.0,0.0,0.0,0.0
737,20955.0,56.0,4.0,0.0
990,13362.0,13.0,0.0,0.0
991,15552.0,39.0,4.0,0.0
992,21675.0,17.0,3.0,0.0
993,12567.0,19.0,4.0,0.0
994,17650.0,43.0,2.0,0.0
995,21767.0,32.0,6.0,0.0
996,15989.0,11.0,0.0,0.0
997,5483.0,2.0,0.0,0.0
998,32312.0,67.0,6.0,0.0
999,5550.0,4.0,1.0,0.0
1000,750.0,0.0,0.0,0.0
1001,1580.0,0.0,0.0,0.0
1002,12063.0,29.0,3.0,0.0
1003,969.0,1.0,0.0,0.0
1004,724.0,5.0,1.0,0.0
1005,1015.0,0.0,0.0,0.0
1006,73152.0,133.0,10.0,0.0
1007,969.0,1.0,0.0,0.0
1008,3499.0,1.0,0.0,0.0
1009,31156.0,118.0,16.0,0.0
1010,3989.0,5.0,1.0,0.0
1011,35.0,0.0,0.0,0.0
1012,4487.0,3.0,0.0,0.0
1013,1745.0,0.0,0.0,0.0
1014,7538.0,58.0,4.0,0.0
1056,1645.0,0.0,0.0,0.0
1057,2614.0,1.0,0.0,0.0
1058,5286.0,9.0,0.0,0.0
