hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,11747.0,228.0,54.0,1.0
86,9051.0,122.0,27.0,0.0
87,9831.0,8.0,1.0,0.0
110,6389.0,8.0,3.0,0.0
132,9442.0,33.0,5.0,0.0
134,5.0,0.0,0.0,0.0
135,9323.0,82.0,15.0,0.0
136,13362.0,153.0,30.0,0.0
137,9814.0,180.0,34.0,2.0
138,4467.0,124.0,18.0,1.0
139,7627.0,10.0,3.0,0.0
140,8200.0,17.0,8.0,0.0
141,820.0,0.0,0.0,0.0
142,15988.0,69.0,13.0,0.0
143,50.0,0.0,0.0,0.0
144,3355.0,9.0,1.0,0.0
145,1074.0,92.0,14.0,0.0
146,14890.0,360.0,58.0,2.0
147,1934.0,1.0,0.0,0.0
148,5637.0,17.0,1.0,0.0
149,5350.0,0.0,0.0,0.0
150,4135.0,18.0,2.0,0.0
188,85890.0,1086.0,182.0,2.0
189,85971.0,347.0,41.0,1.0
190,144174.0,2053.0,335.0,13.0
191,90428.0,720.0,134.0,3.0
192,126842.0,1494.0,252.0,7.0
193,141838.0,689.0,110.0,3.0
194,405.0,0.0,0.0,0.0
195,139647.0,1477.0,261.0,5.0
196,83397.0,911.0,141.0,6.0
296,6128.0,111.0,26.0,0.0
297,2614.0,16.0,5.0,0.0
344,6157.0,42.0,6.0,0.0
345,3525.0,179.0,26.0,0.0
346,1983.0,2.0,0.0,0.0
347,5508.0,18.0,4.0,0.0
348,1418.0,1.0,1.0,0.0
349,2694.0,246.0,40.0,0.0
350,4406.0,70.0,13.0,1.0
351,5726.0,64.0,10.0,0.0
352,2080.0,4.0,1.0,0.0
353,5927.0,7.0,1.0,0.0
366,6461.0,4.0,0.0,0.0
367,4077.0,64.0,9.0,0.0
368,4311.0,39.0,10.0,0.0
369,2220.0,0.0,0.0,0.0
370,5001.0,46.0,3.0,0.0
371,5302.0,79.0,19.0,0.0
372,2765.0,0.0,0.0,0.0
373,9448.0,204.0,47.0,1.0
374,390.0,0.0,0.0,0.0
375,1356.0,3.0,1.0,0.0
376,2005.0,0.0,0.0,0.0
377,8031.0,23.0,6.0,0.0
