hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,3567.0,5266.0,3116.0,81.0
86,3416.0,3993.0,1750.0,41.0
87,9051.0,656.0,131.0,2.0
110,5492.0,752.0,154.0,2.0
132,6816.0,2150.0,502.0,12.0
134,5.0,0.0,0.0,0.0
135,4466.0,3649.0,1285.0,20.0
136,5655.0,5617.0,2214.0,59.0
137,2852.0,4617.0,2505.0,56.0
138,1151.0,2038.0,1397.0,24.0
139,6423.0,1011.0,205.0,1.0
140,6475.0,1439.0,304.0,7.0
141,820.0,0.0,0.0,0.0
142,11416.0,3676.0,951.0,27.0
143,50.0,0.0,0.0,0.0
144,2701.0,543.0,119.0,2.0
145,117.0,294.0,750.0,19.0
146,4134.0,6808.0,4253.0,115.0
147,1823.0,89.0,23.0,0.0
148,4087.0,1270.0,288.0,10.0
149,5328.0,18.0,4.0,0.0
150,2786.0,1073.0,291.0,5.0
188,33621.0,37276.0,15851.0,412.0
189,59727.0,21245.0,5249.0,139.0
190,54443.0,63340.0,28021.0,771.0
191,47738.0,32667.0,10632.0,248.0
192,52540.0,54029.0,21474.0,552.0
193,92219.0,39447.0,10707.0,267.0
194,404.0,1.0,0.0,0.0
195,61221.0,57438.0,22141.0,590.0
196,36323.0,34570.0,13222.0,340.0
296,1796.0,2850.0,1578.0,41.0
297,1361.0,966.0,299.0,9.0
344,3667.0,1945.0,582.0,11.0
345,547.0,1380.0,1753.0,50.0
346,1916.0,55.0,14.0,0.0
347,4012.0,1197.0,313.0,8.0
348,1418.0,0.0,2.0,0.0
349,281.0,772.0,1876.0,51.0
350,1565.0,1965.0,936.0,24.0
351,2587.0,2354.0,842.0,17.0
352,1837.0,208.0,40.0,0.0
353,5149.0,641.0,140.0,5.0
366,5661.0,686.0,115.0,3.0
367,1275.0,1926.0,922.0,27.0
368,2160.0,1628.0,558.0,14.0
369,2220.0,0.0,0.0,0.0
370,2365.0,1979.0,681.0,25.0
371,1761.0,2456.0,1154.0,29.0
372,2764.0,1.0,0.0,0.0
373,2684.0,4400.0,2562.0,54.0
374,390.0,0.0,0.0,0.0
375,947.0,343.0,70.0,0.0
376,2005.0,0.0,0.0,0.0
377,6158.0,1551.0,340.0,11.0
378,1845.0,0.0,0.0,0.0
379,445.0,710.0,531.0,9.0
460,6457.0,2980.0,786.0,22.0
461,3794.0,194.0,37.0,0.0
462,8080.0,4166.0,1201.0,28.0
463,2964.0,1664.0,482.0,10.0
473,4541.0,303.0,60.0,1.0
474,5024.0,456.0,88.0,2.0
475,6342.0,1657.0,386.0,10.0
476,655.0,0.0,0.0,0.0
477,1978.0,725.0,176.0,6.0
478,4666.0,206.0,33.0,0.0
479,175.0,0.0,0.0,0.0
480,2159.0,3056.0,1607.0,28.0
580,6730.0,7160.0,3094.0,81.0
581,994.0,1.0,0.0,0.0
582,4136.0,3668.0,1427.0,39.0
583,3801.0,1966.0,574.0,14.0
584,5521.0,2634.0,713.0,22.0
644,7460.0,1728.0,397.0,10.0
645,3221.0,4297.0,2136.0,56.0
646,4753.0,2059.0,523.0,15.0
735,5140.0,2206.0,586.0,13.0
736,115.0,0.0,0.0,0.0
737,8650.0,8820.0,3455.0,90.0
990,8782.0,3651.0,922.0,20.0
991,6930.0,6257.0,2352.0,56.0
992,13676.0,6220.0,1745.0,54.0
993,5466.0,5188.0,1891.0,45.0
994,7427.0,7346.0,2844.0,78.0
995,12377.0,7238.0,2135.0,55.0
996,11591.0,3529.0,860.0,20.0
997,3888.0,1290.0,301.0,6.0
998,13896.0,13292.0,5065.0,132.0
999,4714.0,692.0,145.0,4.0
1000,750.0,0.0,0.0,0.0
1001,1477.0,88.0,15.0,0.0
1002,5183.0,4866.0,1994.0,52.0
1003,641.0,268.0,60.0,1.0
1004,183.0,321.0,221.0,5.0
1005,1015.0,0.0,0.0,0.0
1006,36268.0,27486.0,9304.0,237.0
1007,610.0,285.0,72.0,3.0
1008,3335.0,137.0,28.0,0.0
1009,9529.0,14175.0,7381.0,205.0
1010,2569.0,1098.0,320.0,8.0
1011,35.0,0.0,0.0,0.0
1012,3011.0,1164.0,309.0,6.0
1013,1517.0,192.0,35.0,1.0
1014,1292.0,3027.0,3205.0,76.0
1056,1642.0,3.0,0.0,0.0
1057,1835.0,632.0,146.0,2.0
1058,3106.0,1659.0,516.0,14.0
1059,473.0,753.0,509.0,10.0
1060,3607.0,1174.0,267.0,7.0
1061,2651.0,2238.0,825.0,21.0
1062,2265.0,584.0,155.0,6.0
1063,1449.0,2071.0,1009.0,31.0
1064,4079.0,538.0,117.0,1.0
1065,2575.0,1584.0,497.0,14.0
1066,10.0,0.0,0.0,0.0
1067,15510.0,5657.0,1402.0,41.0
1068,2723.0,29.0,3.0,0.0
1069,942.0,137.0,26.0,0.0
1194,16194.0,3919.0,965.0,22.0
1200,3462.0,4053.0,1612.0,53.0
1201,4766.0,1962.0,514.0,13.0
1202,5740.0,2606.0,659.0,25.0
1203,5549.0,7892.0,3905.0,104.0
1206,6601.0,3347.0,944.0,18.0
1207,4003.0,89.0,7.0,1.0
1208,665.0,0.0,0.0,0.0
1291,900.0,0.0,0.0,0.0
1316,5557.0,4477.0,1500.0,36.0
1317,3518.0,2.0,0.0,0.0
1318,4952.0,285.0,43.0,0.0
1319,699.0,362.0,106.0,3.0
1320,4172.0,97.0,16.0,0.0
1332,5897.0,5486.0,2086.0,51.0
1333,20.0,0.0,0.0,0.0
1334,2543.0,2350.0,849.0,28.0
1335,5751.0,319.0,54.0,1.0
1336,8493.0,4290.0,1160.0,27.0
1337,887.0,1741.0,1143.0,29.0
1338,11986.0,2578.0,578.0,18.0
1339,2195.0,2181.0,860.0,14.0
1383,5841.0,2798.0,811.0,20.0
1384,1335.0,0.0,0.0,0.0
1452,6485.0,6287.0,2446.0,52.0
1453,7574.0,820.0,177.0,9.0
1454,4456.0,56.0,13.0,0.0
1455,17267.0,2166.0,468.0,9.0
1456,6400.0,5551.0,2038.0,41.0
1457,4230.0,6468.0,3559.0,98.0
1458,4010.0,4929.0,2287.0,54.0
1459,8599.0,8377.0,2981.0,83.0
1460,2085.0,5.0,0.0,0.0
1461,8886.0,2093.0,454.0,12.0
1462,4894.0,6784.0,3201.0,86.0
1463,3057.0,704.0,145.0,4.0
1464,6379.0,1301.0,283.0,7.0
1540,404.0,1.0,0.0,0.0
1541,115.0,0.0,0.0,0.0
1542,55.0,0.0,0.0,0.0
1543,1624.0,1.0,0.0,0.0
1544,1346.0,111.0,27.0,1.0
1545,477.0,907.0,555.0,16.0
1546,1313.0,11.0,1.0,0.0
1547,645.0,728.0,350.0,7.0
1548,338.0,829.0,1272.0,31.0
1549,344.0,636.0,465.0,5.0
1550,570.0,0.0,0.0,0.0
1551,202.0,474.0,696.0,28.0
1552,1789.0,1.0,0.0,0.0
1553,1620.0,37.0,8.0,0.0
1554,75.0,0.0,0.0,0.0
1555,80.0,0.0,0.0,0.0
1556,1009.0,470.0,118.0,3.0
1557,922.0,267.0,60.0,1.0
1558,630.0,0.0,0.0,0.0
1559,525.0,0.0,0.0,0.0
1560,295.0,0.0,0.0,0.0
1703,4980.0,1012.0,249.0,4.0
1704,6574.0,7420.0,3131.0,80.0
1737,4280.0,4803.0,2032.0,55.0
1738,3776.0,187.0,27.0,0.0
1739,2043.0,862.0,216.0,4.0
1740,4053.0,3482.0,1251.0,19.0
1801,10097.0,5484.0,1682.0,42.0
1802,6930.0,1118.0,237.0,5.0
1803,12837.0,2611.0,597.0,15.0
1813,10417.0,9209.0,3287.0,82.0
1912,6688.0,2010.0,477.0,10.0
1950,6252.0,5241.0,1758.0,34.0
1953,375.0,0.0,0.0,0.0
1972,4150.0,62.0,12.0,1.0
1973,7171.0,4768.0,1517.0,44.0
1974,6050.0,862.0,170.0,3.0
1975,1851.0,3974.0,3197.0,68.0
1976,7187.0,5389.0,1802.0,47.0
1977,7855.0,3902.0,1095.0,23.0
1978,10309.0,6198.0,1844.0,49.0
2252,7341.0,5968.0,2070.0,51.0
2253,2568.0,4878.0,3159.0,80.0
2254,3294.0,919.0,191.0,6.0
2255,695.0,0.0,0.0,0.0
2256,3305.0,0.0,0.0,0.0
2257,1476.0,244.0,50.0,5.0
2258,1072.0,511.0,173.0,4.0
2259,1529.0,1.0,0.0,0.0
2260,431.0,34.0,4.0,1.0
2261,515.0,0.0,0.0,0.0
2262,570.0,0.0,0.0,0.0
2263,17618.0,4235.0,940.0,27.0
2326,7464.0,5954.0,2070.0,57.0
2327,8703.0,4985.0,1524.0,38.0
2328,2766.0,1584.0,477.0,23.0
2394,4779.0,5783.0,2656.0,72.0
2395,910.0,0.0,0.0,0.0
2396,3353.0,0.0,2.0,0.0
2397,5623.0,1436.0,324.0,7.0
2398,1961.0,3065.0,1754.0,35.0
2399,170.0,0.0,0.0,0.0
2400,90.0,0.0,0.0,0.0
2401,4532.0,1084.0,263.0,6.0
2402,53.0,119.0,82.0,1.0
2403,3388.0,24.0,8.0,0.0
2404,315.0,0.0,0.0,0.0
2405,110.0,0.0,0.0,0.0
2464,967.0,2059.0,1689.0,40.0
2465,4365.0,3446.0,1243.0,36.0
2466,2809.0,3794.0,1725.0,47.0
2467,3403.0,389.0,78.0,0.0
2468,5451.0,3313.0,1025.0,21.0
2469,4914.0,210.0,36.0,0.0
2470,2951.0,2828.0,1033.0,23.0
2471,2645.0,466.0,122.0,2.0
2472,8093.0,5670.0,1908.0,54.0
2473,245.0,0.0,0.0,0.0
2541,2670.0,3308.0,1456.0,41.0
2543,5069.0,481.0,87.0,3.0
2549,6605.0,2477.0,668.0,15.0
2550,265.0,0.0,0.0,0.0
2551,1725.0,83.0,12.0,0.0
2552,3055.0,8.0,2.0,0.0
2553,254.0,693.0,828.0,20.0
2554,92.0,170.0,141.0,2.0
2571,9898.0,6384.0,2006.0,57.0
2640,310.0,541.0,383.0,6.0
2641,1875.0,3094.0,1724.0,42.0
2642,1489.0,6.0,0.0,0.0
2643,1376.0,512.0,126.0,6.0
2644,2918.0,2588.0,933.0,21.0
2645,200.0,0.0,0.0,0.0
2646,3521.0,1203.0,284.0,7.0
2661,6149.0,7631.0,3503.0,87.0
2662,6137.0,2682.0,694.0,17.0
2663,2253.0,3988.0,2318.0,56.0
2664,365.0,0.0,0.0,0.0
2665,420.0,0.0,0.0,0.0
2666,4933.0,2613.0,653.0,21.0
2667,3730.0,49.0,16.0,0.0
2668,2284.0,11.0,0.0,0.0
2669,10344.0,2142.0,511.0,13.0
2670,1580.0,0.0,0.0,0.0
2671,1145.0,0.0,0.0,0.0
2679,3358.0,5734.0,3368.0,85.0
2680,1685.0,3495.0,3179.0,86.0
2681,3165.0,4942.0,2522.0,51.0
2682,2620.0,3375.0,1718.0,42.0
2683,4232.0,284.0,63.0,1.0
2684,2422.0,2784.0,1214.0,30.0
2685,3970.0,601.0,135.0,4.0
2686,4127.0,2861.0,971.0,21.0
2687,2537.0,5415.0,4065.0,118.0
2688,918.0,1986.0,1738.0,48.0
2689,4833.0,1271.0,337.0,9.0
2690,3050.0,0.0,0.0,0.0
2691,3668.0,1621.0,414.0,7.0
2692,6865.0,3714.0,1043.0,33.0
2693,6849.0,752.0,179.0,5.0
2694,6300.0,2455.0,628.0,22.0
2695,7086.0,428.0,100.0,1.0
2696,10436.0,3800.0,976.0,18.0
2697,2641.0,1442.0,411.0,11.0
2702,710.0,204.0,34.0,2.0
