hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,990.0,1732.0,9069.0,239.0
86,839.0,1787.0,6414.0,160.0
87,5184.0,3531.0,1100.0,25.0
110,2359.0,2803.0,1209.0,29.0
132,1919.0,4098.0,3401.0,62.0
134,5.0,0.0,0.0,0.0
135,1005.0,2564.0,5704.0,147.0
136,1358.0,3106.0,8857.0,224.0
137,756.0,1403.0,7693.0,178.0
138,375.0,517.0,3633.0,85.0
139,2594.0,3410.0,1595.0,41.0
140,2235.0,3659.0,2284.0,47.0
141,820.0,0.0,0.0,0.0
142,3274.0,6830.0,5826.0,140.0
143,50.0,0.0,0.0,0.0
144,1003.0,1478.0,871.0,13.0
145,71.0,27.0,1057.0,25.0
146,1205.0,1907.0,11869.0,329.0
147,1258.0,516.0,158.0,3.0
148,1123.0,2499.0,1977.0,56.0
149,5169.0,149.0,30.0,2.0
150,709.0,1709.0,1702.0,35.0
188,8065.0,17985.0,59548.0,1562.0
189,15671.0,36327.0,33513.0,849.0
190,13309.0,28861.0,101794.0,2611.0
191,10653.0,28145.0,51186.0,1301.0
192,12022.0,28863.0,85467.0,2243.0
193,22712.0,56235.0,62109.0,1584.0
194,386.0,18.0,1.0,0.0
195,14192.0,34108.0,90728.0,2362.0
196,8211.0,20214.0,54626.0,1404.0
296,504.0,865.0,4776.0,120.0
297,309.0,802.0,1484.0,40.0
344,891.0,2190.0,3066.0,58.0
345,259.0,169.0,3208.0,94.0
346,1485.0,401.0,99.0,0.0
347,1169.0,2419.0,1886.0,56.0
348,1418.0,0.0,2.0,0.0
349,185.0,66.0,2662.0,67.0
350,392.0,787.0,3241.0,70.0
351,576.0,1437.0,3704.0,83.0
352,902.0,837.0,335.0,11.0
353,2269.0,2561.0,1068.0,37.0
366,2697.0,2667.0,1073.0,28.0
367,347.0,611.0,3107.0,85.0
368,444.0,1280.0,2569.0,67.0
369,2215.0,4.0,1.0,0.0
370,545.0,1314.0,3107.0,84.0
371,409.0,934.0,3961.0,96.0
372,2742.0,21.0,2.0,0.0
373,769.0,1268.0,7478.0,185.0
374,390.0,0.0,0.0,0.0
375,248.0,581.0,521.0,10.0
376,2005.0,0.0,0.0,0.0
377,1966.0,3585.0,2447.0,62.0
378,1835.0,10.0,0.0,0.0
379,145.0,202.0,1320.0,28.0
460,1571.0,3900.0,4651.0,123.0
461,2600.0,1100.0,320.0,5.0
462,1936.0,4870.0,6503.0,166.0
463,667.0,1786.0,2597.0,70.0
473,2635.0,1765.0,488.0,17.0
474,2651.0,2147.0,754.0,18.0
475,2108.0,3630.0,2598.0,59.0
476,655.0,0.0,0.0,0.0
477,553.0,1165.0,1130.0,37.0
478,3230.0,1331.0,336.0,8.0
479,175.0,0.0,0.0,0.0
480,585.0,1077.0,5078.0,110.0
580,1607.0,3642.0,11529.0,287.0
581,988.0,6.0,1.0,0.0
582,882.0,2396.0,5840.0,152.0
583,842.0,2330.0,3107.0,76.0
584,1350.0,3329.0,4111.0,100.0
644,2441.0,4315.0,2764.0,75.0
645,879.0,1585.0,7053.0,193.0
646,1201.0,2867.0,3189.0,93.0
735,1189.0,3170.0,3490.0,96.0
736,115.0,0.0,0.0,0.0
737,2032.0,4783.0,13797.0,403.0
990,2161.0,5378.0,5678.0,158.0
991,1543.0,3940.0,9881.0,231.0
992,3405.0,8290.0,9741.0,259.0
993,1265.0,3046.0,8077.0,202.0
994,1674.0,4128.0,11605.0,288.0
995,2815.0,7473.0,11234.0,283.0
996,3189.0,7053.0,5617.0,141.0
997,1092.0,2311.0,2037.0,45.0
998,3013.0,7827.0,20996.0,549.0
999,1972.0,2442.0,1112.0,29.0
1000,750.0,0.0,0.0,0.0
1001,970.0,472.0,138.0,0.0
1002,1142.0,2913.0,7830.0,210.0
1003,153.0,394.0,415.0,8.0
1004,54.0,84.0,574.0,18.0
1005,1015.0,0.0,0.0,0.0
1006,8240.0,21146.0,42806.0,1103.0
1007,152.0,363.0,442.0,13.0
1008,2342.0,929.0,226.0,3.0
1009,2591.0,4603.0,23461.0,635.0
1010,684.0,1509.0,1755.0,47.0
1011,35.0,0.0,0.0,0.0
1012,773.0,1801.0,1875.0,41.0
1013,711.0,720.0,303.0,11.0
1014,515.0,471.0,6453.0,161.0
1056,1613.0,29.0,3.0,0.0
1057,455.0,1139.0,999.0,22.0
1058,725.0,1880.0,2628.0,62.0
1059,133.0,235.0,1339.0,38.0
1060,1023.0,2168.0,1823.0,41.0
1061,648.0,1474.0,3514.0,99.0
1062,663.0,1376.0,952.0,19.0
1063,349.0,729.0,3393.0,89.0
1064,1767.0,2068.0,880.0,20.0
1065,591.0,1526.0,2484.0,69.0
1066,10.0,0.0,0.0,0.0
1067,3931.0,9542.0,8928.0,209.0
1068,2445.0,267.0,42.0,1.0
1069,450.0,439.0,213.0,3.0
1194,5274.0,9369.0,6297.0,160.0
1200,771.0,1874.0,6363.0,172.0
1201,1200.0,2882.0,3098.0,75.0
1202,1418.0,3503.0,3995.0,114.0
1203,1405.0,2775.0,12933.0,337.0
1206,1615.0,3962.0,5196.0,137.0
1207,3322.0,635.0,141.0,2.0
1208,665.0,0.0,0.0,0.0
1291,900.0,0.0,0.0,0.0
1316,1235.0,3223.0,6937.0,175.0
1317,3495.0,22.0,3.0,0.0
1318,3123.0,1692.0,454.0,11.0
1319,162.0,437.0,558.0,13.0
1320,3354.0,761.0,168.0,2.0
1332,1290.0,3276.0,8764.0,190.0
1333,20.0,0.0,0.0,0.0
1334,605.0,1420.0,3627.0,118.0
1335,3665.0,1948.0,498.0,14.0
1336,1897.0,5240.0,6656.0,177.0
1337,269.0,395.0,3055.0,81.0
1338,4080.0,6791.0,4180.0,109.0
1339,502.0,1204.0,3461.0,83.0
1383,1344.0,3570.0,4455.0,101.0
1384,1334.0,1.0,0.0,0.0
