hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,3628.0,493.0,7727.0,182.0
86,3730.0,990.0,4350.0,130.0
87,9836.0,0.0,3.0,1.0
110,2065.0,246.0,3995.0,94.0
132,4566.0,1521.0,3299.0,94.0
134,5.0,0.0,0.0,0.0
135,3282.0,735.0,5278.0,125.0
136,4389.0,867.0,8108.0,181.0
137,3129.0,466.0,6272.0,163.0
138,3187.0,645.0,759.0,19.0
139,2662.0,569.0,4303.0,106.0
140,3584.0,1195.0,3358.0,88.0
141,820.0,0.0,0.0,0.0
142,5166.0,571.0,10085.0,248.0
143,50.0,0.0,0.0,0.0
144,1820.0,573.0,941.0,31.0
145,1177.0,0.0,3.0,0.0
146,5877.0,1871.0,7376.0,186.0
147,564.0,19.0,1322.0,30.0
148,1818.0,276.0,3474.0,87.0
149,3682.0,831.0,813.0,24.0
150,1359.0,133.0,2594.0,69.0
188,29515.0,5638.0,50711.0,1296.0
189,27825.0,4474.0,52750.0,1311.0
190,50258.0,10719.0,83601.0,1997.0
191,30297.0,5337.0,54231.0,1420.0
192,43066.0,7704.0,75863.0,1962.0
193,47789.0,8881.0,83829.0,2141.0
194,405.0,0.0,0.0,0.0
195,43548.0,4544.0,90941.0,2357.0
196,27120.0,4204.0,51747.0,1384.0
296,2079.0,347.0,3735.0,104.0
297,2635.0,0.0,0.0,0.0
344,1934.0,317.0,3847.0,107.0
345,3730.0,0.0,0.0,0.0
346,1985.0,0.0,0.0,0.0
347,1644.0,290.0,3506.0,90.0
348,420.0,8.0,962.0,30.0
349,841.0,68.0,2016.0,55.0
350,1578.0,432.0,2406.0,74.0
351,1810.0,225.0,3685.0,80.0
352,2085.0,0.0,0.0,0.0
353,1984.0,168.0,3694.0,89.0
366,2345.0,639.0,3390.0,91.0
367,1554.0,353.0,2172.0,71.0
368,2120.0,643.0,1553.0,44.0
369,625.0,52.0,1503.0,40.0
370,1632.0,81.0,3268.0,69.0
371,3726.0,754.0,892.0,28.0
372,802.0,43.0,1889.0,31.0
373,4009.0,1343.0,4240.0,108.0
374,130.0,11.0,238.0,11.0
375,1360.0,0.0,0.0,0.0
376,1680.0,172.0,149.0,4.0
377,2756.0,729.0,4450.0,125.0
378,574.0,2.0,1247.0,22.0
379,1695.0,0.0,0.0,0.0
460,3876.0,1026.0,5206.0,137.0
461,1442.0,426.0,2094.0,63.0
462,3945.0,242.0,9054.0,234.0
463,1662.0,201.0,3181.0,76.0
473,4905.0,0.0,0.0,0.0
474,5568.0,0.0,2.0,0.0
475,2649.0,192.0,5420.0,134.0
476,655.0,0.0,0.0,0.0
477,2885.0,0.0,0.0,0.0
478,1901.0,572.0,2369.0,63.0
479,175.0,0.0,0.0,0.0
480,2625.0,843.0,3286.0,96.0
580,5821.0,860.0,10130.0,254.0
581,338.0,52.0,586.0,19.0
582,2679.0,98.0,6330.0,163.0
583,4719.0,789.0,827.0,20.0
584,2722.0,110.0,5898.0,160.0
644,3344.0,728.0,5388.0,135.0
645,3266.0,537.0,5773.0,134.0
646,4015.0,1200.0,2089.0,46.0
735,2347.0,143.0,5334.0,121.0
736,115.0,0.0,0.0,0.0
737,7419.0,1710.0,11602.0,284.0
990,4025.0,233.0,8891.0,226.0
991,4921.0,651.0,9778.0,245.0
992,8654.0,2749.0,10028.0,264.0
993,4956.0,1454.0,6009.0,171.0
994,6270.0,1724.0,9458.0,243.0
995,6782.0,680.0,13961.0,382.0
996,5776.0,1367.0,8621.0,236.0
997,1954.0,491.0,2966.0,74.0
998,10254.0,1153.0,20495.0,483.0
999,3345.0,819.0,1353.0,38.0
1000,750.0,0.0,0.0,0.0
1001,1580.0,0.0,0.0,0.0
1002,4119.0,1121.0,6674.0,181.0
1003,970.0,0.0,0.0,0.0
1004,730.0,0.0,0.0,0.0
1005,367.0,21.0,613.0,14.0
1006,24735.0,4508.0,42990.0,1062.0
1007,283.0,3.0,666.0,18.0
1008,1211.0,138.0,2100.0,51.0
1009,10261.0,1517.0,19029.0,483.0
1010,3995.0,0.0,0.0,0.0
1011,35.0,0.0,0.0,0.0
1012,1322.0,61.0,3017.0,90.0
1013,535.0,35.0,1150.0,25.0
