hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,3442.0,225.0,8173.0,190.0
86,3227.0,574.0,5244.0,155.0
87,9836.0,0.0,3.0,1.0
110,1967.0,115.0,4221.0,97.0
132,3644.0,1059.0,4649.0,128.0
134,5.0,0.0,0.0,0.0
135,2994.0,336.0,5942.0,148.0
136,4107.0,334.0,8904.0,200.0
137,2967.0,200.0,6685.0,178.0
138,2490.0,781.0,1310.0,29.0
139,2401.0,308.0,4810.0,121.0
140,2940.0,759.0,4405.0,121.0
141,820.0,0.0,0.0,0.0
142,4944.0,256.0,10605.0,265.0
143,50.0,0.0,0.0,0.0
144,1394.0,474.0,1457.0,40.0
145,1177.0,0.0,3.0,0.0
146,4998.0,1001.0,9077.0,234.0
147,556.0,8.0,1340.0,31.0
148,1716.0,127.0,3714.0,98.0
149,2821.0,960.0,1527.0,42.0
150,1324.0,46.0,2713.0,72.0
188,27239.0,2657.0,55837.0,1427.0
189,26167.0,1935.0,56862.0,1396.0
190,45806.0,5138.0,93383.0,2248.0
191,28237.0,2411.0,59102.0,1535.0
192,40174.0,3423.0,82860.0,2138.0
193,44268.0,4116.0,91898.0,2358.0
194,405.0,0.0,0.0,0.0
195,41966.0,1863.0,95115.0,2446.0
196,25479.0,1896.0,55592.0,1488.0
296,1962.0,138.0,4056.0,109.0
297,2635.0,0.0,0.0,0.0
344,1824.0,128.0,4138.0,115.0
345,3730.0,0.0,0.0,0.0
346,1985.0,0.0,0.0,0.0
347,1563.0,100.0,3771.0,96.0
348,420.0,0.0,970.0,30.0
349,818.0,28.0,2079.0,55.0
350,1396.0,211.0,2805.0,78.0
351,1725.0,98.0,3894.0,83.0
352,2085.0,0.0,0.0,0.0
353,1927.0,64.0,3851.0,93.0
366,2089.0,303.0,3967.0,106.0
367,1374.0,203.0,2498.0,75.0
368,1708.0,475.0,2119.0,58.0
369,615.0,13.0,1551.0,41.0
370,1587.0,48.0,3345.0,70.0
371,2985.0,827.0,1537.0,51.0
372,787.0,16.0,1929.0,33.0
373,3304.0,797.0,5458.0,141.0
374,126.0,4.0,249.0,11.0
375,1360.0,0.0,0.0,0.0
376,1444.0,251.0,302.0,8.0
377,2472.0,325.0,5124.0,139.0
378,573.0,1.0,1249.0,22.0
379,1695.0,0.0,0.0,0.0
460,3383.0,558.0,6145.0,159.0
461,1269.0,210.0,2475.0,71.0
