hood_id,PersonState.untouched,PersonState.infected,PersonState.recovered,PersonState.deceased
85,12026.0,4.0,0.0,0.0
86,9200.0,0.0,0.0,0.0
87,9840.0,0.0,0.0,0.0
110,6391.0,8.0,1.0,0.0
132,9480.0,0.0,0.0,0.0
134,5.0,0.0,0.0,0.0
135,9416.0,3.0,1.0,0.0
136,13539.0,6.0,0.0,0.0
137,10020.0,10.0,0.0,0.0
138,4610.0,0.0,0.0,0.0
139,7633.0,6.0,1.0,0.0
140,8225.0,0.0,0.0,0.0
141,820.0,0.0,0.0,0.0
142,16049.0,19.0,2.0,0.0
143,50.0,0.0,0.0,0.0
144,3365.0,0.0,0.0,0.0
145,1180.0,0.0,0.0,0.0
146,15303.0,6.0,1.0,0.0
147,1932.0,3.0,0.0,0.0
148,5653.0,2.0,0.0,0.0
149,5350.0,0.0,0.0,0.0
150,4148.0,7.0,0.0,0.0
188,87106.0,49.0,5.0,0.0
189,86288.0,68.0,4.0,0.0
190,146489.0,82.0,4.0,0.0
191,91234.0,50.0,1.0,0.0
192,128505.0,84.0,6.0,0.0
193,142573.0,64.0,3.0,0.0
194,405.0,0.0,0.0,0.0
195,141215.0,168.0,7.0,0.0
196,84404.0,47.0,4.0,0.0
296,6264.0,1.0,0.0,0.0
297,2635.0,0.0,0.0,0.0
344,6197.0,8.0,0.0,0.0
345,3730.0,0.0,0.0,0.0
346,1985.0,0.0,0.0,0.0
347,5526.0,4.0,0.0,0.0
348,1416.0,3.0,1.0,0.0
349,2975.0,5.0,0.0,0.0
350,4484.0,6.0,0.0,0.0
351,5792.0,7.0,1.0,0.0
352,2085.0,0.0,0.0,0.0
353,5929.0,4.0,2.0,0.0
366,6463.0,2.0,0.0,0.0
367,4148.0,2.0,0.0,0.0
368,4359.0,1.0,0.0,0.0
369,2216.0,4.0,0.0,0.0
370,5039.0,11.0,0.0,0.0
371,5400.0,0.0,0.0,0.0
372,2760.0,5.0,0.0,0.0
373,9698.0,2.0,0.0,0.0
374,390.0,0.0,0.0,0.0
375,1360.0,0.0,0.0,0.0
376,2005.0,0.0,0.0,0.0
377,8055.0,5.0,0.0,0.0
378,1835.0,9.0,1.0,0.0
379,1695.0,0.0,0.0,0.0
